"Plot Title: Bradford_cond_2021-11-17"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Full Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Temp, °F (LGR S/N: 10778444, SEN S/N: 10778444)","Coupler Detached (LGR S/N: 10778444)","Coupler Attached (LGR S/N: 10778444)","Host Connected (LGR S/N: 10778444)","End Of File (LGR S/N: 10778444)"
80,11/17/21 09:23:14 AM,2.1,28.9,70.12,,,,
81,11/17/21 09:23:19 AM,2.5,28.9,70.14,,,,
82,11/17/21 09:23:24 AM,2.5,28.9,70.18,,,,
83,11/17/21 09:23:29 AM,2.5,28.9,70.21,,,,
84,11/17/21 09:23:34 AM,3.0,16.2,70.23,,,,
85,11/17/21 09:23:39 AM,2.5,12.8,70.29,,,,
86,11/17/21 09:23:44 AM,4.1,28.9,70.30,,,,
87,11/17/21 09:23:49 AM,2.5,16.2,70.34,,,,
88,11/17/21 09:23:54 AM,2.5,12.8,70.38,,,,
89,11/17/21 09:23:59 AM,2.5,28.9,70.41,,,,
90,11/17/21 09:24:04 AM,3.0,28.9,70.41,,,,
91,11/17/21 09:24:09 AM,3.0,28.9,70.47,,,,
92,11/17/21 09:24:14 AM,2.5,28.9,70.48,,,,
93,11/17/21 09:24:19 AM,2.5,28.9,70.54,,,,
94,11/17/21 09:24:24 AM,2.5,28.9,70.56,,,,
95,11/17/21 09:24:29 AM,2.5,28.9,70.57,,,,
96,11/17/21 09:24:34 AM,3.2,28.9,70.59,,,,
97,11/17/21 09:24:39 AM,3.2,5.5,70.65,,,,
98,11/17/21 09:24:44 AM,2.5,28.9,70.66,,,,
99,11/17/21 09:24:49 AM,2.5,28.9,70.68,,,,
100,11/17/21 09:24:54 AM,2.5,28.9,70.72,,,,
101,11/17/21 09:24:59 AM,3.2,28.9,70.74,,,,
102,11/17/21 09:25:04 AM,2.5,12.8,70.75,,,,
103,11/17/21 09:25:09 AM,2.5,5.5,70.79,,,,
104,11/17/21 09:25:14 AM,2.5,12.8,70.83,,,,
105,11/17/21 09:25:19 AM,2.5,28.9,70.88,,,,
106,11/17/21 09:25:24 AM,2.5,28.9,70.90,,,,
107,11/17/21 09:25:29 AM,2.5,28.9,70.90,,,,
108,11/17/21 09:25:34 AM,3.2,28.9,70.93,,,,
109,11/17/21 09:25:39 AM,2.5,5.5,70.97,,,,
110,11/17/21 09:25:44 AM,2.5,5.5,70.97,,,,
111,11/17/21 09:25:49 AM,2.5,28.9,71.01,,,,
112,11/17/21 09:25:54 AM,3.2,28.9,71.04,,,,
113,11/17/21 09:25:59 AM,2.1,5.5,71.04,,,,
114,11/17/21 09:26:04 AM,2.5,28.9,71.06,,,,
115,11/17/21 09:26:09 AM,2.5,28.9,71.08,,,,
116,11/17/21 09:26:14 AM,2.5,28.9,71.13,,,,
117,11/17/21 09:26:19 AM,2.5,12.8,71.13,,,,
118,11/17/21 09:26:24 AM,2.5,28.9,71.15,,,,
119,11/17/21 09:26:29 AM,2.5,28.9,71.17,,,,
120,11/17/21 09:26:34 AM,3.2,5.5,71.19,,,,
121,11/17/21 09:26:39 AM,2.5,12.8,71.22,,,,
122,11/17/21 09:26:44 AM,2.5,28.9,71.22,,,,
123,11/17/21 09:26:49 AM,2.5,28.9,71.26,,,,
124,11/17/21 09:26:54 AM,3.0,28.9,71.26,,,,
125,11/17/21 09:26:59 AM,3.0,12.8,71.31,,,,
126,11/17/21 09:27:04 AM,3.0,28.8,71.31,,,,
127,11/17/21 09:27:09 AM,2.5,28.8,71.33,,,,
128,11/17/21 09:27:14 AM,2.5,12.8,71.35,,,,
129,11/17/21 09:27:19 AM,4.1,28.8,71.38,,,,
130,11/17/21 09:27:24 AM,2.5,28.8,71.40,,,,
131,11/17/21 09:27:29 AM,3.0,28.8,71.40,,,,
132,11/17/21 09:27:34 AM,2.5,12.8,71.42,,,,
133,11/17/21 09:27:39 AM,2.5,28.8,71.44,,,,
134,11/17/21 09:27:44 AM,3.2,28.8,71.47,,,,
135,11/17/21 09:27:49 AM,2.5,16.2,71.47,,,,
136,11/17/21 09:27:54 AM,3.0,28.8,71.49,,,,
137,11/17/21 09:27:59 AM,2.5,28.8,71.53,,,,
138,11/17/21 09:28:04 AM,3.2,28.8,71.53,,,,
139,11/17/21 09:28:09 AM,2.5,28.8,71.53,,,,
140,11/17/21 09:28:14 AM,2.5,28.8,71.56,,,,
141,11/17/21 09:28:19 AM,2.5,28.8,71.58,,,,
142,11/17/21 09:28:24 AM,2.5,28.8,71.60,,,,
143,11/17/21 09:28:29 AM,3.0,28.8,71.64,,,,
144,11/17/21 09:28:34 AM,2.5,28.8,71.64,,,,
145,11/17/21 09:28:39 AM,3.0,28.8,71.67,,,,
146,11/17/21 09:28:44 AM,3.0,5.5,71.67,,,,
147,11/17/21 09:28:49 AM,2.5,28.8,71.69,,,,
148,11/17/21 09:28:54 AM,2.5,12.8,71.73,,,,
149,11/17/21 09:28:59 AM,4.1,28.8,71.74,,,,
150,11/17/21 09:29:04 AM,2.5,28.8,71.74,,,,
151,11/17/21 09:29:09 AM,2.5,28.8,71.78,,,,
152,11/17/21 09:29:14 AM,2.3,5.5,71.78,,,,
153,11/17/21 09:29:19 AM,2.5,28.8,71.82,,,,
154,11/17/21 09:29:24 AM,2.5,16.2,71.83,,,,
155,11/17/21 09:29:29 AM,2.5,28.8,71.85,,,,
156,11/17/21 09:29:34 AM,3.2,28.8,71.85,,,,
157,11/17/21 09:29:39 AM,3.0,28.8,71.89,,,,
158,11/17/21 09:29:44 AM,3.2,5.5,71.91,,,,
159,11/17/21 09:29:49 AM,2.5,28.8,71.92,,,,
160,11/17/21 09:29:54 AM,2.5,28.8,71.94,,,,
161,11/17/21 09:29:59 AM,3.2,28.8,71.98,,,,
162,11/17/21 09:30:04 AM,2.5,28.8,71.98,,,,
163,11/17/21 09:30:09 AM,2.5,28.8,72.00,,,,
164,11/17/21 09:30:14 AM,3.0,5.5,72.01,,,,
165,11/17/21 09:30:19 AM,3.0,28.8,72.03,,,,
166,11/17/21 09:30:24 AM,3.0,28.8,72.07,,,,
167,11/17/21 09:30:29 AM,3.0,28.8,72.09,,,,
168,11/17/21 09:30:34 AM,2.5,28.8,72.10,,,,
169,11/17/21 09:30:39 AM,2.5,28.8,72.10,,,,
170,11/17/21 09:30:44 AM,2.5,28.8,72.14,,,,
171,11/17/21 09:30:49 AM,3.2,12.8,72.16,,,,
172,11/17/21 09:30:54 AM,2.5,12.8,72.18,,,,
173,11/17/21 09:30:59 AM,2.5,28.8,72.19,,,,
174,11/17/21 09:31:04 AM,2.5,28.8,72.19,,,,
175,11/17/21 09:31:09 AM,2.5,5.5,72.23,,,,
176,11/17/21 09:31:14 AM,4.1,5.5,72.23,,,,
177,11/17/21 09:31:19 AM,2.5,28.8,72.25,,,,
178,11/17/21 09:31:24 AM,3.0,28.8,72.25,,,,
179,11/17/21 09:31:29 AM,2.5,28.8,72.27,,,,
180,11/17/21 09:31:34 AM,2.5,28.8,72.28,,,,
181,11/17/21 09:31:39 AM,2.5,28.8,72.32,,,,
182,11/17/21 09:31:44 AM,2.5,12.8,72.32,,,,
183,11/17/21 09:31:49 AM,2.5,28.8,72.34,,,,
184,11/17/21 09:31:54 AM,3.0,28.8,72.36,,,,
185,11/17/21 09:31:59 AM,3.2,28.8,72.39,,,,
186,11/17/21 09:32:04 AM,2.5,28.8,72.39,,,,
187,11/17/21 09:32:09 AM,4.1,28.8,72.41,,,,
188,11/17/21 09:32:14 AM,2.5,28.8,72.43,,,,
189,11/17/21 09:32:19 AM,2.5,12.8,72.45,,,,
190,11/17/21 09:32:24 AM,3.2,5.5,72.48,,,,
191,11/17/21 09:32:29 AM,3.0,5.5,72.48,,,,
192,11/17/21 09:32:34 AM,3.2,28.8,72.50,,,,
193,11/17/21 09:32:39 AM,2.5,28.8,72.52,,,,
194,11/17/21 09:32:44 AM,2.5,28.8,72.54,,,,
195,11/17/21 09:32:49 AM,2.5,28.8,72.57,,,,
196,11/17/21 09:32:54 AM,2.5,28.8,72.57,,,,
197,11/17/21 09:32:59 AM,3.2,28.8,72.59,,,,
198,11/17/21 09:33:04 AM,2.5,28.8,72.61,,,,
199,11/17/21 09:33:09 AM,2.5,28.8,72.61,,,,
200,11/17/21 09:33:14 AM,2.5,28.8,72.64,,,,
201,11/17/21 09:33:19 AM,2.5,28.8,72.66,,,,
202,11/17/21 09:33:24 AM,2.5,28.8,72.68,,,,
203,11/17/21 09:33:29 AM,2.5,28.8,72.68,,,,
204,11/17/21 09:33:34 AM,2.5,28.8,72.70,,,,
205,11/17/21 09:33:39 AM,3.2,28.8,72.73,,,,
206,11/17/21 09:33:44 AM,2.5,28.8,72.73,,,,
207,11/17/21 09:33:49 AM,4.1,28.8,72.75,,,,
208,11/17/21 09:33:54 AM,2.5,5.5,72.75,,,,
209,11/17/21 09:33:59 AM,3.0,12.8,72.79,,,,
210,11/17/21 09:34:04 AM,4.1,5.5,72.79,,,,
211,11/17/21 09:34:09 AM,3.0,28.8,72.82,,,,
212,11/17/21 09:34:14 AM,2.5,28.8,72.82,,,,
213,11/17/21 09:34:19 AM,2.5,12.8,72.84,,,,
214,11/17/21 09:34:24 AM,2.5,28.8,72.86,,,,
215,11/17/21 09:34:29 AM,3.2,28.8,72.86,,,,
216,11/17/21 09:34:34 AM,3.0,28.8,72.90,,,,
217,11/17/21 09:34:39 AM,2.5,28.8,72.90,,,,
218,11/17/21 09:34:44 AM,3.0,28.8,72.93,,,,
219,11/17/21 09:34:49 AM,2.5,28.8,72.93,,,,
220,11/17/21 09:34:54 AM,3.0,28.8,72.95,,,,
221,11/17/21 09:34:59 AM,2.5,28.8,72.99,,,,
222,11/17/21 09:35:04 AM,3.0,28.8,72.99,,,,
223,11/17/21 09:35:09 AM,4.1,28.8,73.00,,,,
224,11/17/21 09:35:14 AM,3.0,16.2,73.00,,,,
225,11/17/21 09:35:19 AM,3.2,28.8,73.02,,,,
226,11/17/21 09:35:24 AM,3.0,12.8,73.02,,,,
227,11/17/21 09:35:29 AM,3.2,12.8,73.04,,,,
228,11/17/21 09:35:34 AM,2.5,28.8,73.04,,,,
229,11/17/21 09:35:39 AM,2.5,28.8,73.04,,,,
230,11/17/21 09:35:44 AM,3.0,5.5,73.08,,,,
231,11/17/21 09:35:49 AM,2.5,28.8,73.09,,,,
232,11/17/21 09:35:54 AM,2.5,28.8,73.09,,,,
233,11/17/21 09:35:59 AM,2.5,28.8,73.11,,,,
234,11/17/21 09:36:04 AM,2.5,5.5,73.11,,,,
235,11/17/21 09:36:09 AM,2.5,28.8,73.15,,,,
236,11/17/21 09:36:14 AM,2.5,12.8,73.17,,,,
237,11/17/21 09:36:19 AM,2.5,5.5,73.18,,,,
238,11/17/21 09:36:24 AM,2.1,28.8,73.18,,,,
239,11/17/21 09:36:29 AM,2.5,28.8,73.20,,,,
240,11/17/21 09:36:34 AM,4.1,28.8,73.24,,,,
241,11/17/21 09:36:39 AM,2.5,12.8,73.24,,,,
242,11/17/21 09:36:44 AM,2.5,12.8,73.26,,,,
243,11/17/21 09:36:49 AM,2.5,28.8,73.26,,,,
244,11/17/21 09:36:54 AM,3.0,28.8,73.27,,,,
245,11/17/21 09:36:59 AM,3.0,28.8,73.29,,,,
246,11/17/21 09:37:04 AM,2.5,5.5,73.29,,,,
247,11/17/21 09:37:09 AM,3.0,28.8,73.33,,,,
248,11/17/21 09:37:14 AM,2.5,28.8,73.35,,,,
249,11/17/21 09:37:19 AM,4.1,5.5,73.35,,,,
250,11/17/21 09:37:24 AM,2.5,28.8,73.36,,,,
251,11/17/21 09:37:29 AM,2.1,28.8,73.36,,,,
252,11/17/21 09:37:34 AM,3.0,28.8,73.38,,,,
253,11/17/21 09:37:39 AM,3.0,28.8,73.38,,,,
254,11/17/21 09:37:44 AM,3.0,28.8,73.42,,,,
255,11/17/21 09:37:49 AM,3.0,28.8,73.42,,,,
256,11/17/21 09:37:54 AM,2.5,5.5,73.44,,,,
257,11/17/21 09:37:59 AM,3.2,28.8,73.45,,,,
258,11/17/21 09:38:04 AM,2.5,28.8,73.45,,,,
259,11/17/21 09:38:09 AM,2.5,28.8,73.49,,,,
260,11/17/21 09:38:14 AM,2.5,28.8,73.51,,,,
261,11/17/21 09:38:19 AM,2.5,5.5,73.51,,,,
262,11/17/21 09:38:24 AM,2.5,5.5,73.53,,,,
263,11/17/21 09:38:29 AM,2.5,28.8,73.53,,,,
264,11/17/21 09:38:34 AM,3.0,5.5,73.58,,,,
265,11/17/21 09:38:39 AM,2.5,5.5,73.58,,,,
266,11/17/21 09:38:44 AM,2.5,28.8,73.60,,,,
267,11/17/21 09:38:49 AM,3.0,28.8,73.62,,,,
268,11/17/21 09:38:54 AM,2.5,28.8,73.63,,,,
269,11/17/21 09:38:59 AM,2.5,12.8,73.63,,,,
270,11/17/21 09:39:04 AM,3.0,28.8,73.67,,,,
271,11/17/21 09:39:09 AM,2.5,28.8,73.67,,,,
272,11/17/21 09:39:14 AM,2.5,28.8,73.69,,,,
273,11/17/21 09:39:19 AM,2.5,12.8,73.71,,,,
274,11/17/21 09:39:24 AM,2.5,28.8,73.71,,,,
275,11/17/21 09:39:29 AM,4.1,28.8,73.74,,,,
276,11/17/21 09:39:34 AM,3.0,28.8,73.76,,,,
277,11/17/21 09:39:39 AM,2.5,28.8,73.76,,,,
278,11/17/21 09:39:44 AM,2.5,28.8,73.78,,,,
279,11/17/21 09:39:49 AM,2.5,28.8,73.78,,,,
280,11/17/21 09:39:54 AM,3.0,12.8,73.80,,,,
281,11/17/21 09:39:59 AM,2.5,28.8,73.83,,,,
282,11/17/21 09:40:04 AM,2.5,28.8,73.85,,,,
283,11/17/21 09:40:09 AM,4.1,28.8,73.85,,,,
284,11/17/21 09:40:14 AM,2.5,28.8,73.87,,,,
285,11/17/21 09:40:19 AM,2.5,28.8,73.87,,,,
286,11/17/21 09:40:24 AM,2.5,28.8,73.89,,,,
287,11/17/21 09:40:29 AM,2.5,28.8,73.89,,,,
288,11/17/21 09:40:34 AM,3.0,28.8,73.94,,,,
289,11/17/21 09:40:39 AM,2.5,5.5,73.94,,,,
290,11/17/21 09:40:44 AM,2.5,28.8,73.96,,,,
291,11/17/21 09:40:49 AM,2.5,28.8,73.96,,,,
292,11/17/21 09:40:54 AM,2.5,28.8,73.99,,,,
293,11/17/21 09:40:59 AM,2.5,28.8,74.01,,,,
294,11/17/21 09:41:04 AM,2.5,28.8,74.03,,,,
295,11/17/21 09:41:09 AM,3.2,5.5,74.03,,,,
296,11/17/21 09:41:14 AM,2.5,12.8,74.05,,,,
297,11/17/21 09:41:19 AM,2.5,28.8,74.08,,,,
298,11/17/21 09:41:24 AM,3.2,12.8,74.08,,,,
299,11/17/21 09:41:29 AM,2.5,28.8,74.10,,,,
300,11/17/21 09:41:34 AM,2.5,28.8,74.12,,,,
301,11/17/21 09:41:39 AM,2.5,5.5,74.12,,,,
302,11/17/21 09:41:44 AM,2.5,28.8,74.14,,,,
303,11/17/21 09:41:49 AM,3.0,28.8,74.14,,,,
304,11/17/21 09:41:54 AM,3.2,12.8,74.17,,,,
305,11/17/21 09:41:59 AM,4.1,28.8,74.17,,,,
306,11/17/21 09:42:04 AM,2.3,28.8,74.19,,,,
307,11/17/21 09:42:09 AM,4.1,28.8,74.19,,,,
308,11/17/21 09:42:14 AM,2.5,5.5,74.21,,,,
309,11/17/21 09:42:19 AM,3.0,28.8,74.21,,,,
310,11/17/21 09:42:24 AM,4.1,28.8,74.25,,,,
311,11/17/21 09:42:29 AM,3.0,28.8,74.26,,,,
312,11/17/21 09:42:34 AM,3.0,5.5,74.28,,,,
313,11/17/21 09:42:39 AM,2.5,28.8,74.28,,,,
314,11/17/21 09:42:44 AM,3.0,12.8,74.30,,,,
315,11/17/21 09:42:49 AM,3.2,28.8,74.30,,,,
316,11/17/21 09:42:54 AM,3.0,28.8,74.34,,,,
317,11/17/21 09:42:59 AM,2.5,5.5,74.35,,,,
318,11/17/21 09:43:04 AM,2.5,28.8,74.35,,,,
319,11/17/21 09:43:09 AM,2.5,28.8,74.37,,,,
320,11/17/21 09:43:14 AM,3.0,28.8,74.37,,,,
321,11/17/21 09:43:19 AM,2.5,28.8,74.39,,,,
322,11/17/21 09:43:24 AM,2.5,28.8,74.43,,,,
323,11/17/21 09:43:29 AM,2.5,28.8,74.43,,,,
324,11/17/21 09:43:34 AM,3.2,28.8,74.44,,,,
325,11/17/21 09:43:39 AM,3.0,12.8,74.46,,,,
326,11/17/21 09:43:44 AM,2.5,28.8,74.50,,,,
327,11/17/21 09:43:49 AM,2.5,28.8,74.46,,,,
328,11/17/21 09:43:54 AM,2.5,12.8,74.50,,,,
329,11/17/21 09:43:59 AM,2.3,28.8,74.50,,,,
330,11/17/21 09:44:04 AM,2.5,28.8,74.52,,,,
331,11/17/21 09:44:09 AM,3.2,28.8,74.52,,,,
332,11/17/21 09:44:14 AM,3.0,28.8,74.53,,,,
333,11/17/21 09:44:19 AM,2.5,28.8,74.53,,,,
334,11/17/21 09:44:24 AM,2.5,28.8,74.55,,,,
335,11/17/21 09:44:29 AM,3.2,28.8,74.55,,,,
336,11/17/21 09:44:34 AM,4.1,28.8,74.55,,,,
337,11/17/21 09:44:39 AM,3.0,5.5,74.59,,,,
338,11/17/21 09:44:44 AM,2.5,5.5,74.59,,,,
339,11/17/21 09:44:49 AM,2.5,28.8,74.61,,,,
340,11/17/21 09:44:54 AM,2.5,5.5,74.61,,,,
341,11/17/21 09:44:59 AM,4.1,28.8,74.62,,,,
342,11/17/21 09:45:04 AM,2.5,28.8,74.62,,,,
343,11/17/21 09:45:09 AM,3.0,28.8,74.62,,,,
344,11/17/21 09:45:14 AM,4.1,5.5,74.64,,,,
345,11/17/21 09:45:19 AM,4.1,28.8,74.64,,,,
346,11/17/21 09:45:24 AM,4.1,28.8,74.68,,,,
347,11/17/21 09:45:29 AM,3.0,28.8,74.68,,,,
348,11/17/21 09:45:34 AM,3.2,5.5,74.68,,,,
349,11/17/21 09:45:39 AM,3.2,5.5,74.70,,,,
350,11/17/21 09:45:44 AM,3.0,12.8,74.71,,,,
351,11/17/21 09:45:49 AM,3.0,28.8,74.71,,,,
352,11/17/21 09:45:54 AM,3.0,28.8,74.75,,,,
353,11/17/21 09:45:59 AM,2.5,16.2,74.77,,,,
354,11/17/21 09:46:04 AM,2.5,28.8,74.77,,,,
355,11/17/21 09:46:09 AM,4.1,12.8,74.79,,,,
356,11/17/21 09:46:14 AM,2.5,5.5,74.79,,,,
357,11/17/21 09:46:19 AM,4.1,12.8,74.79,,,,
358,11/17/21 09:46:24 AM,3.0,5.5,74.80,,,,
359,11/17/21 09:46:29 AM,3.0,5.5,74.84,,,,
360,11/17/21 09:46:34 AM,3.0,28.8,74.84,,,,
361,11/17/21 09:46:39 AM,2.5,12.8,74.86,,,,
362,11/17/21 09:46:44 AM,2.5,28.8,74.86,,,,
363,11/17/21 09:46:49 AM,2.5,28.8,74.88,,,,
364,11/17/21 09:46:54 AM,2.5,28.8,74.88,,,,
365,11/17/21 09:46:59 AM,3.2,12.8,74.88,,,,
366,11/17/21 09:47:04 AM,3.0,28.8,74.89,,,,
367,11/17/21 09:47:09 AM,2.5,28.8,74.93,,,,
368,11/17/21 09:47:14 AM,3.2,28.8,74.93,,,,
369,11/17/21 09:47:19 AM,3.0,12.8,74.95,,,,
370,11/17/21 09:47:24 AM,3.0,5.5,74.97,,,,
371,11/17/21 09:47:29 AM,3.0,5.5,75.00,,,,
372,11/17/21 09:47:34 AM,3.0,16.2,75.00,,,,
373,11/17/21 09:47:39 AM,2.5,5.5,75.00,,,,
374,11/17/21 09:47:44 AM,2.5,28.8,75.02,,,,
375,11/17/21 09:47:49 AM,3.2,28.8,75.02,,,,
376,11/17/21 09:47:54 AM,3.0,28.8,75.04,,,,
377,11/17/21 09:47:59 AM,3.0,28.8,75.06,,,,
378,11/17/21 09:48:04 AM,2.5,28.8,75.06,,,,
379,11/17/21 09:48:09 AM,2.5,28.8,75.09,,,,
380,11/17/21 09:48:14 AM,2.5,5.5,75.11,,,,
381,11/17/21 09:48:19 AM,3.0,28.8,75.13,,,,
382,11/17/21 09:48:24 AM,3.0,28.8,75.13,,,,
383,11/17/21 09:48:29 AM,3.0,28.8,75.13,,,,
384,11/17/21 09:48:34 AM,3.0,28.8,75.15,,,,
385,11/17/21 09:48:39 AM,2.5,28.8,75.18,,,,
386,11/17/21 09:48:44 AM,3.0,28.8,75.18,,,,
387,11/17/21 09:48:49 AM,3.0,12.8,75.20,,,,
388,11/17/21 09:48:54 AM,2.5,28.8,75.20,,,,
389,11/17/21 09:48:59 AM,2.5,28.8,75.22,,,,
390,11/17/21 09:49:04 AM,2.5,12.8,75.24,,,,
391,11/17/21 09:49:09 AM,2.5,28.8,75.24,,,,
392,11/17/21 09:49:14 AM,3.0,28.8,75.27,,,,
393,11/17/21 09:49:19 AM,3.0,28.8,75.29,,,,
394,11/17/21 09:49:24 AM,2.5,28.8,75.29,,,,
395,11/17/21 09:49:29 AM,2.5,5.5,75.31,,,,
396,11/17/21 09:49:34 AM,2.5,5.5,75.31,,,,
397,11/17/21 09:49:39 AM,3.0,28.8,75.34,,,,
398,11/17/21 09:49:44 AM,3.0,28.8,75.36,,,,
399,11/17/21 09:49:49 AM,4.1,12.8,75.36,,,,
400,11/17/21 09:49:54 AM,3.0,5.5,75.38,,,,
401,11/17/21 09:49:59 AM,2.5,12.8,75.38,,,,
402,11/17/21 09:50:04 AM,3.0,28.8,75.40,,,,
403,11/17/21 09:50:09 AM,2.5,28.8,75.43,,,,
404,11/17/21 09:50:14 AM,2.5,5.5,75.43,,,,
405,11/17/21 09:50:19 AM,3.2,28.8,75.43,,,,
406,11/17/21 09:50:24 AM,3.0,5.5,75.45,,,,
407,11/17/21 09:50:29 AM,3.0,5.5,75.47,,,,
408,11/17/21 09:50:34 AM,2.5,16.2,75.49,,,,
409,11/17/21 09:50:39 AM,2.5,28.8,75.49,,,,
410,11/17/21 09:50:44 AM,2.5,28.8,75.52,,,,
