"TOA5","15_Bradford_LB","CR800","31023","CR800.Std.27","CPU:15_1hr_02082024.CR8","46304","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM","CO2"
"2024-02-17 04:00:00",208,13.1,3.482946,5611.439
"2024-02-17 05:00:00",209,13.1,3.471453,5611.439
"2024-02-17 06:00:00",210,13.1,3.498972,5628.6
"2024-02-17 07:00:00",211,13.1,3.473909,5631.551
"2024-02-17 08:00:00",212,13.1,3.489799,5657.314
"2024-02-17 09:00:00",213,13.1,3.544837,5680.261
"2024-02-17 10:00:00",214,13.1,3.544837,5717.264
"2024-02-17 11:00:00",215,13.1,3.544837,5720.124
"2024-02-17 12:00:00",216,13.1,3.498972,5745.864
"2024-02-17 13:00:00",217,13.11,3.555239,5694.383
"2024-02-17 14:00:00",218,13.11,3.526491,5714.404
"2024-02-17 15:00:00",219,13.11,3.590702,5722.984
"2024-02-17 16:00:00",220,13.1,3.609048,5717.264
"2024-02-17 17:00:00",221,13.1,3.64574,5717.264
"2024-02-17 18:00:00",222,13.11,3.627394,5688.663
"2024-02-17 19:00:00",223,13.1,3.654913,5737.284
"2024-02-17 20:00:00",224,13.1,3.664086,5760.165
"2024-02-17 21:00:00",225,13.1,3.636567,5760.165
"2024-02-17 22:00:00",226,13.1,3.572356,5788.765
"2024-02-17 23:00:00",227,13.1,3.581529,5823.086
"2024-02-18 00:00:00",228,13.1,3.664086,5834.526
"2024-02-18 01:00:00",229,13.1,3.535664,5854.547
"2024-02-18 02:00:00",230,13.1,3.599875,5886.905
"2024-02-18 03:00:00",231,13.09,3.637176,5950.95
"2024-02-18 04:00:00",232,13.09,3.64638,6056.811
"2024-02-18 05:00:00",233,13.09,3.65594,6142.641
"2024-02-18 06:00:00",234,13.08,3.674177,6288.554
"2024-02-18 07:00:00",235,13.08,3.692871,6351.497
"2024-02-18 08:00:00",236,13.08,3.674543,6417.301
"2024-02-18 09:00:00",237,13.08,3.665375,6222.75
"2024-02-18 10:00:00",238,13.08,3.683727,6345.775
"2024-02-18 11:00:00",239,13.08,3.647022,6431.606
"2024-02-18 12:00:00",240,13.08,3.702079,6491.688
"2024-02-18 13:00:00",241,13.08,3.665082,6548.908
"2024-02-18 14:00:00",242,13.09,3.664808,6483.104
"2024-02-18 15:00:00",243,13.09,3.637208,6537.464
"2024-02-18 16:00:00",244,13.09,3.591334,6640.461
"2024-02-18 17:00:00",245,13.09,3.600473,6714.848
"2024-02-18 18:00:00",246,13.09,3.600451,6812.124
"2024-02-18 19:00:00",247,13.09,3.573003,6837.873
"2024-02-18 20:00:00",248,13.09,3.545611,6886.51
"2024-02-18 21:00:00",249,13.09,3.545553,6917.982
"2024-02-18 22:00:00",250,13.09,3.555038,6983.786
"2024-02-18 23:00:00",251,13.08,3.573482,6972.341
"2024-02-19 00:00:00",252,13.08,3.582657,6995.229
"2024-02-19 01:00:00",253,13.08,3.637846,7020.979
"2024-02-19 02:00:00",254,13.08,3.637846,7041.006
"2024-02-19 03:00:00",255,13.08,3.58279,7012.411
"2024-02-19 04:00:00",256,13.08,3.573614,6995.354
"2024-02-19 05:00:00",257,13.08,3.619494,7018.587
"2024-02-19 06:00:00",258,13.08,3.619494,6981.429
"2024-02-19 07:00:00",259,13.08,3.62867,6940.056
"2024-02-19 08:00:00",260,13.07,3.692903,6940.373
"2024-02-19 09:00:00",261,13.09,3.674551,6907.31
"2024-02-19 10:00:00",262,13.09,3.645988,6929.431
"2024-02-19 11:00:00",263,13.1,3.664086,6898.479
"2024-02-19 12:00:00",264,13.11,3.563183,6941.37
"2024-02-19 13:00:00",265,13.13,3.479331,6938.51
"2024-02-19 14:00:00",266,13.15,3.498972,6887.029
"2024-02-19 15:00:00",267,13.13,3.434761,6887.029
"2024-02-19 16:00:00",268,13.12,3.480626,6844.128
"2024-02-19 17:00:00",269,13.11,3.336552,6792.647
"2024-02-19 18:00:00",270,13.11,2.945264,6766.906
"2024-02-19 19:00:00",271,13.1,2.826884,6715.542
"2024-02-19 20:00:00",272,13.1,2.752063,6660.053
"2024-02-19 21:00:00",273,13.1,2.703597,6554.627
"2024-02-19 22:00:00",274,13.09,2.828529,6468.799
"2024-02-19 23:00:00",275,13.09,2.788107,6400.134
"2024-02-20 00:00:00",276,13.08,2.716698,6343.117
"2024-02-20 01:00:00",277,13.08,2.755569,6267.151
"2024-02-20 02:00:00",278,13.07,2.701331,6201.971
"2024-02-20 03:00:00",279,13.07,2.724202,6118.977
"2024-02-20 04:00:00",280,13.06,2.730741,6064.599
"2024-02-20 05:00:00",281,13.07,2.802332,6007.358
"2024-02-20 06:00:00",282,13.06,2.71494,5952.98
"2024-02-20 07:00:00",283,13.06,2.714955,5867.12
"2024-02-20 08:00:00",284,13.06,2.724902,5855.725
"2024-02-20 09:00:00",285,13.07,2.664152,5838.502
"2024-02-20 10:00:00",286,13.08,2.639761,6077.035
"2024-02-20 11:00:00",287,13.1,2.638932,6077.649
"2024-02-20 12:00:00",288,13.1,2.584701,6126.252
"2024-02-20 13:00:00",289,13.13,2.228656,6157.713
"2024-02-20 14:00:00",290,13.14,2.196124,6177.734
"2024-02-20 15:00:00",291,13.13,2.198835,6194.894
"2024-02-20 16:00:00",292,13.12,2.262092,6257.815
"2024-02-20 17:00:00",293,13.12,2.130156,6046.171
"2024-02-20 18:00:00",294,13.11,2.159074,5854.547
"2024-02-20 19:00:00",295,13.11,1.896106,5700.104
"2024-02-20 20:00:00",296,13.1,1.860863,5594.281
"2024-02-20 21:00:00",297,13.1,1.968422,5534.577
"2024-02-20 22:00:00",298,13.1,1.87637,5576.058
"2024-02-20 23:00:00",299,13.09,2.105262,5518.936
"2024-02-21 00:00:00",300,13.09,2.063087,5461.715
"2024-02-21 01:00:00",301,13.08,2.149003,5427.505
"2024-02-21 02:00:00",302,13.08,2.158947,5333.498
"2024-02-21 03:00:00",303,13.07,2.268328,5314.743
"2024-02-21 04:00:00",304,13.07,2.299967,5283.27
"2024-02-21 05:00:00",305,13.06,2.294739,5248.926
"2024-02-21 06:00:00",306,13.06,2.337449,5205.996
"2024-02-21 07:00:00",307,13.06,2.379978,5163.065
"2024-02-21 08:00:00",308,13.06,2.350338,5134.445
"2024-02-21 09:00:00",309,13.07,2.306633,5157.342
"2024-02-21 10:00:00",310,13.08,2.330369,5261.491
"2024-02-21 11:00:00",311,13.1,2.318124,5273.961
"2024-02-21 12:00:00",312,13.1,2.205161,5396.937
"2024-02-21 13:00:00",313,13.13,2.292816,5422.677
"2024-02-21 14:00:00",314,13.14,2.21962,5334.016
"2024-02-21 15:00:00",315,13.12,2.272032,5334.016
"2024-02-21 16:00:00",316,13.12,2.242211,5228.193
"2024-02-21 17:00:00",317,13.11,2.291913,5182.432
"2024-02-21 18:00:00",318,13.11,2.233175,5110.931
"2024-02-21 19:00:00",319,13.1,2.272032,5090.91
"2024-02-21 20:00:00",320,13.1,2.323541,5068.03
"2024-02-21 21:00:00",321,13.1,2.342518,5045.321
"2024-02-21 22:00:00",322,13.09,2.397072,5023.897
"2024-02-21 23:00:00",323,13.09,2.365675,4983.922
"2024-02-22 00:00:00",324,13.08,2.365047,4949.59
"2024-02-22 01:00:00",325,13.08,2.388556,4915.526
"2024-02-22 02:00:00",326,13.07,2.369573,4878.805
"2024-02-22 03:00:00",327,13.06,2.459066,4856.824
"2024-02-22 04:00:00",328,13.06,2.444074,4813.9
"2024-02-22 05:00:00",329,13.06,2.5174,4822.486
"2024-02-22 06:00:00",330,13.05,2.501293,4802.452
"2024-02-22 07:00:00",331,13.05,2.499705,4813.9
"2024-02-22 08:00:00",332,13.05,2.543141,4793.866
"2024-02-22 09:00:00",333,13.06,2.533745,4750.936
"2024-02-22 10:00:00",334,13.08,2.487697,4926.778
"2024-02-22 11:00:00",335,13.09,2.478978,5027.996
"2024-02-22 12:00:00",336,13.1,2.506063,5136.671
"2024-02-22 13:00:00",337,13.12,2.483488,5202.039
"2024-02-22 14:00:00",338,13.14,2.478066,5204.556
"2024-02-22 15:00:00",339,13.13,2.267512,5295.052
"2024-02-22 16:00:00",340,13.12,2.414809,5241.008
"2024-02-22 17:00:00",341,13.12,2.484391,5164.849
"2024-02-22 18:00:00",342,13.12,2.403965,5102.348
"2024-02-22 19:00:00",343,13.11,2.462703,4930.745
"2024-02-22 20:00:00",344,13.11,2.487103,4844.943
"2024-02-22 21:00:00",345,13.1,2.524153,4807.762
"2024-02-22 22:00:00",346,13.1,2.552166,4799.182
"2024-02-22 23:00:00",347,13.09,2.556685,4796.322
"2024-02-23 00:00:00",348,13.09,2.503713,4760.659
"2024-02-23 01:00:00",349,13.08,2.591558,4737.874
"2024-02-23 02:00:00",350,13.08,2.597959,4729.29
"2024-02-23 03:00:00",351,13.08,2.663074,4737.874
"2024-02-23 04:00:00",352,13.07,2.643052,4729.29
"2024-02-23 05:00:00",353,13.08,2.653089,4706.402
"2024-02-23 06:00:00",354,13.07,2.639326,4697.819
"2024-02-23 07:00:00",355,13.07,2.639865,4687.81
"2024-02-23 08:00:00",356,13.07,2.66332,4656.181
"2024-02-23 09:00:00",357,13.07,2.559398,4647.601
"2024-02-23 10:00:00",358,13.08,2.621751,4633.3
"2024-02-23 11:00:00",359,13.1,2.530481,4616.14
"2024-02-23 12:00:00",360,13.11,2.549458,4667.41
"2024-02-23 13:00:00",361,13.11,2.610907,4683.747
"2024-02-23 14:00:00",362,13.11,2.678682,4678.412
"2024-02-23 15:00:00",363,13.11,2.659705,4644.737
"2024-02-23 16:00:00",364,13.11,2.635306,4610.418
"2024-02-23 17:00:00",365,13.11,2.647054,4601.838
"2024-02-23 18:00:00",366,13.1,2.648861,4601.838
"2024-02-23 19:00:00",367,13.1,2.635306,4581.817
"2024-02-23 20:00:00",368,13.09,2.687719,4544.637
"2024-02-23 21:00:00",369,13.08,2.678682,4518.896
"2024-02-23 22:00:00",370,13.08,2.735613,4481.715
"2024-02-23 23:00:00",371,13.08,2.732902,4450.255
"2024-02-24 00:00:00",372,13.07,2.753687,4435.955
"2024-02-24 01:00:00",373,13.07,2.751879,4418.794
"2024-02-24 02:00:00",374,13.06,2.749168,4444.535
"2024-02-24 03:00:00",375,13.06,2.789834,4430.234
"2024-02-24 04:00:00",376,13.05,2.842319,4421.871
"2024-02-24 05:00:00",377,13.05,2.838084,4462.962
"2024-02-24 06:00:00",378,13.05,2.822861,4468.93
"2024-02-24 07:00:00",379,13.04,2.850964,4460.353
"2024-02-24 08:00:00",380,13.04,2.937878,4460.353
"2024-02-24 09:00:00",381,13.05,2.815632,4485.95
"2024-02-24 10:00:00",382,13.06,2.828696,4484.593
"2024-02-24 11:00:00",383,13.07,2.85309,4504.245
"2024-02-24 12:00:00",384,13.08,2.906406,4558.174
"2024-02-24 13:00:00",385,13.09,2.87026,4561.424
"2024-02-24 14:00:00",386,13.11,2.886526,4561.643
"2024-02-24 15:00:00",387,13.1,2.895562,4506.202
"2024-02-24 16:00:00",388,13.08,2.925384,4515.557
"2024-02-24 17:00:00",389,13.08,2.971471,4453.074
"2024-02-24 18:00:00",390,13.07,2.96153,4413.054
"2024-02-24 19:00:00",391,13.06,2.96153,4375.893
"2024-02-24 20:00:00",392,13.05,2.949783,4335.853
"2024-02-24 21:00:00",393,13.05,3.011232,4321.552
"2024-02-24 22:00:00",394,13.04,2.974202,4335.853
"2024-02-24 23:00:00",395,13.04,3.006749,4304.392
"2024-02-25 00:00:00",396,13.03,3.039548,4301.833
"2024-02-25 01:00:00",397,13.03,3.032547,4291.499
"2024-02-25 02:00:00",398,13.02,3.087817,4262.941
"2024-02-25 03:00:00",399,13.02,3.000299,4231.47
"2024-02-25 04:00:00",400,13.01,3.066529,4245.775
"2024-02-25 05:00:00",401,13.01,3.071056,4234.331
"2024-02-25 06:00:00",402,13.01,3.029473,4177.333
"2024-02-25 07:00:00",403,13.01,3.13795,4183.216
"2024-02-25 08:00:00",404,13.01,3.13343,4178.466
"2024-02-25 09:00:00",405,13.01,3.075576,4211.734
"2024-02-25 10:00:00",406,13.03,3.036772,4199.061
"2024-02-25 11:00:00",407,13.03,3.122383,4198.572
"2024-02-25 12:00:00",408,13.05,3.074489,4155.67
"2024-02-25 13:00:00",409,13.05,3.039246,4175.69
"2024-02-25 14:00:00",410,13.08,3.056415,4092.749
"2024-02-25 15:00:00",411,13.06,2.989544,4052.637
"2024-02-25 16:00:00",412,13.05,2.979604,3998.215
"2024-02-25 17:00:00",413,13.04,3.053704,3929.724
"2024-02-25 18:00:00",414,13.03,3.035631,3872.522
"2024-02-25 19:00:00",415,13.03,3.094369,3826.761
"2024-02-25 20:00:00",416,13.02,3.020269,3803.881
"2024-02-25 21:00:00",417,13.01,3.12063,3783.861
"2024-02-25 22:00:00",418,13.01,3.134615,3792.787
"2024-02-25 23:00:00",419,13,3.149189,3770.825
"2024-02-26 00:00:00",420,13,3.168354,3750.816
"2024-02-26 01:00:00",421,12.99,3.158685,3742.233
"2024-02-26 02:00:00",422,12.98,3.224731,3719.345
"2024-02-26 03:00:00",423,12.98,3.207556,3719.698
"2024-02-26 04:00:00",424,12.97,3.267218,3748.667
"2024-02-26 05:00:00",425,12.97,3.216596,3740.646
"2024-02-26 06:00:00",426,12.97,3.23499,3749.233
"2024-02-26 07:00:00",427,12.96,3.165628,3763.543
"2024-02-26 08:00:00",428,12.97,3.197275,3786.439
"2024-02-26 09:00:00",429,12.97,3.230255,3777.007
"2024-02-26 10:00:00",430,12.99,3.180477,3784.133
"2024-02-26 11:00:00",431,13,3.22269,3772.422
"2024-02-26 12:00:00",432,13.01,3.193773,3763.355
"2024-02-26 13:00:00",433,13.02,3.220883,3689.112
"2024-02-26 14:00:00",434,13.05,3.188351,3637.673
"2024-02-26 15:00:00",435,13.03,3.171181,3614.516
"2024-02-26 16:00:00",436,13.01,3.173892,3583.377
"2024-02-26 17:00:00",437,13.01,3.224497,3506.428
"2024-02-26 18:00:00",438,13,3.223594,3400.613
"2024-02-26 19:00:00",439,13,3.211847,3329.111
"2024-02-26 20:00:00",440,12.99,3.036535,3303.37
"2024-02-26 21:00:00",441,12.98,3.099791,3283.35
"2024-02-26 22:00:00",442,12.97,3.042996,3260.469
"2024-02-26 23:00:00",443,12.97,3.049575,3249.029
"2024-02-27 00:00:00",444,12.96,3.074104,3232.351
"2024-02-27 01:00:00",445,12.96,2.898867,3241.543
"2024-02-27 02:00:00",446,12.95,2.721131,3221.525
"2024-02-27 03:00:00",447,12.95,2.982422,3235.83
"2024-02-27 04:00:00",448,12.94,2.815232,3218.664
"2024-02-27 05:00:00",449,12.94,2.954443,3187.193
"2024-02-27 06:00:00",450,12.94,2.845063,3210.081
"2024-02-27 07:00:00",451,12.94,3.145182,3227.247
"2024-02-27 08:00:00",452,12.94,3.167781,3273.024
"2024-02-27 09:00:00",453,12.94,2.94505,3244.413
"2024-02-27 10:00:00",454,12.95,3.082634,3229.014
"2024-02-27 11:00:00",455,12.97,3.167566,3245.58
"2024-02-27 12:00:00",456,12.98,3.171182,3265.111
"2024-02-27 13:00:00",457,13,3.127177,3251.576
"2024-02-27 14:00:00",458,13.02,3.029835,3208.947
"2024-02-27 15:00:00",459,13,3.05605,3188.927
"2024-02-27 16:00:00",460,12.99,3.019028,3134.627
"2024-02-27 17:00:00",461,12.98,3.140116,3060.265
"2024-02-27 18:00:00",462,12.97,3.244985,2977.323
"2024-02-27 19:00:00",463,12.96,3.311834,2957.303
"2024-02-27 20:00:00",464,12.96,3.375102,2914.402
"2024-02-27 21:00:00",465,12.95,3.288574,2880.081
"2024-02-27 22:00:00",466,12.94,3.2794,2874.361
"2024-02-27 23:00:00",467,12.94,3.183492,2871.501
"2024-02-28 00:00:00",468,12.93,3.210606,2860.061
"2024-02-28 01:00:00",469,12.92,3.351702,2825.843
"2024-02-28 02:00:00",470,12.91,3.424005,2826.46
"2024-02-28 03:00:00",471,12.91,3.424054,2826.634
"2024-02-28 04:00:00",472,12.91,3.426389,2806.647
"2024-02-28 05:00:00",473,12.9,3.490704,2806.675
"2024-02-28 06:00:00",474,12.9,3.444891,2815.258
"2024-02-28 07:00:00",475,12.9,3.518293,2826.702
"2024-02-28 08:00:00",476,12.9,3.555124,2803.814
"2024-02-28 09:00:00",477,12.9,3.489874,2751.531
"2024-02-28 10:00:00",478,12.91,3.488373,2782.84
"2024-02-28 11:00:00",479,12.92,3.484104,2814.276
"2024-02-28 12:00:00",480,12.94,3.517936,2831.46
"2024-02-28 13:00:00",481,12.96,3.490476,2820.02
"2024-02-28 14:00:00",482,12.99,3.464067,2800
"2024-02-28 15:00:00",483,12.97,3.399221,2768.539
"2024-02-28 16:00:00",484,12.96,3.493212,2757.099
"2024-02-28 17:00:00",485,12.94,3.491029,2702.758
"2024-02-28 18:00:00",486,12.93,3.527733,2659.857
"2024-02-28 19:00:00",487,12.92,3.518376,2616.956
"2024-02-28 20:00:00",488,12.91,3.536757,2562.615
"2024-02-28 21:00:00",489,12.9,3.554847,2539.734
"2024-02-28 22:00:00",490,12.89,3.600519,2531.154
"2024-02-28 23:00:00",491,12.89,3.646479,2499.693
"2024-02-29 00:00:00",492,12.88,3.600625,2419.612
"2024-02-29 01:00:00",493,12.88,3.582366,2350.97
"2024-02-29 02:00:00",494,12.87,3.591377,2296.629
"2024-02-29 03:00:00",495,12.86,3.618978,2242.288
"2024-02-29 04:00:00",496,12.86,3.582165,2202.247
"2024-02-29 05:00:00",497,12.86,3.673905,2179.366
"2024-02-29 06:00:00",498,12.85,3.628065,2233.708
"2024-02-29 07:00:00",499,12.85,3.619108,2316.733
"2024-02-29 08:00:00",500,12.85,3.619418,2385.99
"2024-02-29 09:00:00",501,12.85,3.619413,2477.634
"2024-02-29 10:00:00",502,12.86,3.517215,2534.202
"2024-02-29 11:00:00",503,12.88,3.536287,2551.175
"2024-02-29 12:00:00",504,12.9,3.58216,2559.755
"2024-02-29 13:00:00",505,12.92,3.50889,2516.854
"2024-02-29 14:00:00",506,12.92,3.527243,2522.574
"2024-02-29 15:00:00",507,12.9,3.563811,2528.295
"2024-02-29 16:00:00",508,12.89,3.600657,2596.936
"2024-02-29 17:00:00",509,12.87,3.591528,2648.417
"2024-02-29 18:00:00",510,12.85,3.628081,2697.038
"2024-02-29 19:00:00",511,12.85,3.600846,2722.973
"2024-02-29 20:00:00",512,12.84,3.637596,2752.072
"2024-02-29 21:00:00",513,12.83,3.610258,2798.087
"2024-02-29 22:00:00",514,12.82,3.628666,2818.119
"2024-02-29 23:00:00",515,12.82,3.628543,2818.119
"2024-03-01 00:00:00",516,12.82,3.62867,2806.675
"2024-03-01 01:00:00",517,12.81,3.536909,2815.258
"2024-03-01 02:00:00",518,12.81,3.564351,2783.787
"2024-03-01 03:00:00",519,12.81,3.499494,2763.76
"2024-03-01 04:00:00",520,12.81,3.500201,2758.037
"2024-03-01 05:00:00",521,12.81,3.500205,2732.288
"2024-03-01 06:00:00",522,12.8,3.555261,2735.149
"2024-03-01 07:00:00",523,12.79,3.536908,2786.648
"2024-03-01 08:00:00",524,12.79,3.426653,2775.204
"2024-03-01 09:00:00",525,12.79,3.472466,2775.109
"2024-03-01 10:00:00",526,12.8,3.368804,2722.805
"2024-03-01 11:00:00",527,12.81,3.352592,2688.458
"2024-03-01 12:00:00",528,12.82,3.251237,2677.018
"2024-03-01 13:00:00",529,12.83,3.293755,2648.417
"2024-03-01 14:00:00",530,12.84,3.297747,2636.977
"2024-03-01 15:00:00",531,12.83,3.343719,2596.936
"2024-03-01 16:00:00",532,12.82,3.325649,2551.175
"2024-03-01 17:00:00",533,12.81,3.307427,2534.015
"2024-03-01 18:00:00",534,12.8,3.334941,2445.353
"2024-03-01 19:00:00",535,12.79,3.408162,2393.872
"2024-03-01 20:00:00",536,12.79,3.400714,2388.152
"2024-03-01 21:00:00",537,12.78,3.398914,2350.971
"2024-03-01 22:00:00",538,12.77,3.433097,2265.169
"2024-03-01 23:00:00",539,12.76,3.463094,2222.268
"2024-03-02 00:00:00",540,12.76,3.514302,2202.248
"2024-03-02 01:00:00",541,12.76,3.527358,2127.886
"2024-03-02 02:00:00",542,12.75,3.573091,2087.845
"2024-03-02 03:00:00",543,12.75,3.518053,2019.204
"2024-03-02 04:00:00",544,12.74,3.536332,2002.043
"2024-03-02 05:00:00",545,12.74,3.516211,1947.702
"2024-03-02 06:00:00",546,12.74,3.554757,1916.241
"2024-03-02 07:00:00",547,12.74,3.527154,1839.02
"2024-03-02 08:00:00",548,12.74,3.444791,1818.999
"2024-03-02 09:00:00",549,12.74,3.510877,1756.08
"2024-03-02 10:00:00",550,12.75,3.371146,1798.979
"2024-03-02 11:00:00",551,12.76,3.352796,1818.999
"2024-03-02 12:00:00",552,12.76,3.289239,1853.32
"2024-03-02 13:00:00",553,12.78,3.308219,1901.941
"2024-03-02 14:00:00",554,12.77,3.290297,1893.361
"2024-03-02 15:00:00",555,12.76,3.253347,1887.641
